,expr_id,translation_id,dataset_id,object_id,language,text,score,object_id_old,image_id,x,y,w,h,x_480,y_480,w_480,h_480,x_224,y_224,w_224,h_224,split,height,width,image_path,name,threshold,x_256,y_256,w_256,h_256,group_id,text_refined
10,4679112,467913,6,206474,cn,白狗,0.8189800381660461,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7700323820114136,0.46876,0.1259,0.52166,0.5398200000000001,1,白色的狗
11,4679112,467913,6,206474,de,weißer Hund,0.8488713502883911,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7988552212715149,0.46876,0.1259,0.52166,0.5398200000000001,1,weißer Hund
12,4679112,467913,6,206474,du,Witte hond,0.8336637616157532,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,Witte hond
13,4679112,467913,6,206474,en,white dog,100.0,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,white dog
14,4679112,467913,6,206474,es,perro blanco,0.8617400527000427,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,blanco perro
15,4679112,467913,6,206474,fr,chien blanc,0.8508250713348389,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,chien de couleur blanche
16,4679112,467913,6,206474,it,cane bianco,0.866295337677002,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,cane bianco
17,4679112,467913,6,206474,ko,하얀 개,0.8725164532661438,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,흰 개
18,4679112,467913,6,206474,pt,cão branco,0.8364436626434326,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7889952659606934,0.46876,0.1259,0.52166,0.5398200000000001,1,cão branco
19,4679112,467913,6,206474,ru,белая собака,0.8585721254348755,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001,1,белая собака
20,3788452,378847,5,175102,cn,玻璃,0.8222588300704956,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7700323820114136,0.297296875,0.1266875,0.19425,0.16215625,4,玻璃杯
21,3788452,378847,5,175102,de,Glas,0.8229410648345947,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7988552212715149,0.297296875,0.1266875,0.19425,0.16215625,4,Glas
22,3788452,378847,5,175102,du,glas,0.8313639163970947,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,glas
23,3788452,378847,5,175102,en,glass,100.0,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,glass
24,3788452,378847,5,175102,es,vidrio,0.8404909372329712,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,vaso
25,3788452,378847,5,175102,fr,verre,0.8324503898620605,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,un verre
26,3788452,378847,5,175102,it,vetro,0.8407257795333862,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,vetro
27,3788452,378847,5,175102,ko,유리,0.8121813535690308,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,유리
28,3788452,378847,5,175102,pt,vidro,0.8250390291213989,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7889952659606934,0.297296875,0.1266875,0.19425,0.16215625,4,vidro
29,3788452,378847,5,175102,ru,стекло,0.850290834903717,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625,4,стеклянный
30,4068601,406861,6,184963,cn,黑色车,0.806766152381897,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7700323820114136,0.25328125,0.523796875,0.449640625,0.378421875,5,黑车
31,4068601,406861,6,184963,de,schwarze Limousine,0.8518737554550171,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7988552212715149,0.25328125,0.523796875,0.449640625,0.378421875,5,schwarzes Auto
32,4068601,406861,6,184963,du,zwart auto,0.849489688873291,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,zwarte auto
33,4068601,406861,6,184963,en,black car,100.0,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,black car
34,4068601,406861,6,184963,es,coche negro,0.866901159286499,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,coche de color negro
35,4068601,406861,6,184963,fr,voiture noire,0.8545706272125244,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,voiture noire
36,4068601,406861,6,184963,it,macchina nera,0.8742966651916504,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,auto nera
37,4068601,406861,6,184963,ko,블랙 카,0.8561902642250061,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,검은 차
38,4068601,406861,6,184963,pt,car preto,0.8650965690612793,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7889952659606934,0.25328125,0.523796875,0.449640625,0.378421875,5,carro preto
39,4068601,406861,6,184963,ru,черный автомобиль,0.8640037775039673,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875,5,черная машина
40,2731181,273119,5,137910,cn,红色卡车,0.8397798538208008,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7700323820114136,0.06428125,0.422453125,0.2980625,0.239609375,6,红卡车
41,2731181,273119,5,137910,de,roter LKW,0.8543476462364197,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7988552212715149,0.06428125,0.422453125,0.2980625,0.239609375,6,roter Truck
42,2731181,273119,5,137910,du,rode vrachtwagen,0.808204174041748,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,rode truck
43,2731181,273119,5,137910,en,red truck,100.0,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,red truck
44,2731181,273119,5,137910,es,camión rojo,0.863937497138977,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,camión de color rojo
45,2731181,273119,5,137910,fr,camion rouge,0.8649023771286011,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,camion rouge
46,2731181,273119,5,137910,it,camion rosso,0.8618067502975464,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,camion di colore rosso
47,2731181,273119,5,137910,ko,빨간 트럭,0.8725793361663818,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,트럭이 빨간색이다
48,2731181,273119,5,137910,pt,caminhão vermelho,0.8596490025520325,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7889952659606934,0.06428125,0.422453125,0.2980625,0.239609375,6,caminhão vermelho
49,2731181,273119,5,137910,ru,красный грузовик,0.8661711812019348,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375,6,красный груз
50,3402112,340213,5,161519,cn,大象,0.848206639289856,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7700323820114136,0.16796875,0.00225,0.5460625,0.7438125000000001,7,一头大象
51,3402112,340213,5,161519,de,Elefant,0.8582242727279663,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7988552212715149,0.16796875,0.00225,0.5460625,0.7438125000000001,7,Elefant
52,3402112,340213,5,161519,du,Olifant,0.8609976768493652,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,Olifant
53,3402112,340213,5,161519,en,elephant,100.0,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,elephant
54,3402112,340213,5,161519,es,Elefante,0.8555232286453247,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,Elefante
55,3402112,340213,5,161519,fr,éléphant,0.8525623083114624,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,éléphant
56,3402112,340213,5,161519,it,Elefante,0.8555232286453247,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,Elefante
57,3402112,340213,5,161519,ko,코끼리,0.8664402961730957,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,코끼리
58,3402112,340213,5,161519,pt,elefante,0.861008882522583,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7889952659606934,0.16796875,0.00225,0.5460625,0.7438125000000001,7,elefante
59,3402112,340213,5,161519,ru,слон,0.8579903841018677,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001,7,слон
60,3999722,399974,6,182526,cn,蓝色汽车,0.8099167346954346,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.7700323820114136,0.085953125,0.239609375,0.788765625,0.529203125,8,蓝车
61,3999722,399974,6,182526,de,blaues Auto,0.8391628265380859,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.7988552212715149,0.085953125,0.239609375,0.788765625,0.529203125,8,Auto in Blau
62,3999722,399974,6,182526,du,blauwe auto,0.863811731338501,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,blauwe auto
63,3999722,399974,6,182526,en,blue car,100.0,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,blue car
64,3999722,399974,6,182526,es,coche azul,0.863867998123169,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,auto azul
65,3999722,399974,6,182526,fr,voiture bleue,0.8568230867385864,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,voiture de couleur bleue
66,3999722,399974,6,182526,it,macchina blu,0.8594924211502075,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,auto blu
67,3999722,399974,6,182526,ko,푸른 차,0.8545876741409302,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,파란 차
68,3999722,399974,6,182526,pt,car azul,0.8546512126922607,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.7889952659606934,0.085953125,0.239609375,0.788765625,0.529203125,8,coche azul
69,3999722,399974,6,182526,ru,голубой автомобиль,0.8565150499343872,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.8,0.085953125,0.239609375,0.788765625,0.529203125,8,синий автомобиль
70,5307703,530773,6,228595,cn,1765年,0.8622040748596191,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.7700323820114136,0.6995,0.47440625,0.3005,0.197921875,9,1765
71,5307703,530773,6,228595,de,1765,0.8093855381011963,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.7988552212715149,0.6995,0.47440625,0.3005,0.197921875,9,1765
72,5307703,530773,6,228595,du,1765,0.8093855381011963,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.8,0.6995,0.47440625,0.3005,0.197921875,9,1765
73,5307703,530773,6,228595,en,1765,100.0,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.8,0.6995,0.47440625,0.3005,0.197921875,9,1765
74,5307703,530773,6,228595,es,1765,0.8093855381011963,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.8,0.6995,0.47440625,0.3005,0.197921875,9,1765
75,5307703,530773,6,228595,fr,1765,0.8093855381011963,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.8,0.6995,0.47440625,0.3005,0.197921875,9,1765
76,5307703,530773,6,228595,it,1765,0.8093855381011963,46901,548559,447.68,223.62,192.32,126.67,0.6995,0.47440625,0.3005,0.197921875,0.6994999999999999,0.47440625,0.3005,0.197921875,test,480.0,640.0,coco_images/000000548559.jpg,refcoco+,0.8,0.6995,0.47440625,0.3005,0.197921875,9,1765
