expr_id,translation_id,dataset_id,object_id,language,text,score,object_id_old,image_id,x,y,w,h,x_480,y_480,w_480,h_480,x_224,y_224,w_224,h_224,split,height,width,image_path,name,threshold,x_256,y_256,w_256,h_256
4679112,467913,6,206474,cn,白狗,0.8189800381660461,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7700323820114136,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,de,weißer Hund,0.8488713502883911,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7988552212715149,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,du,Witte hond,0.8336637616157532,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,en,white dog,100.0,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,es,perro blanco,0.8617400527000427,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,fr,chien blanc,0.8508250713348389,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,it,cane bianco,0.866295337677002,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ko,하얀 개,0.8725164532661438,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,pt,cão branco,0.8364436626434326,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7889952659606934,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ru,белая собака,0.8585721254348755,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,cn,白狗,0.8189800381660461,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7700323820114136,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,de,weißer Hund,0.8488713502883911,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7988552212715149,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,du,Witte hond,0.8336637616157532,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,en,white dog,100.0,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,es,perro blanco,0.8617400527000427,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,fr,chien blanc,0.8508250713348389,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,it,cane bianco,0.866295337677002,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ko,하얀 개,0.8725164532661438,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,pt,cão branco,0.8364436626434326,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7889952659606934,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ru,белая собака,0.8585721254348755,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,cn,白狗,0.8189800381660461,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7700323820114136,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,de,weißer Hund,0.8488713502883911,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7988552212715149,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,du,Witte hond,0.8336637616157532,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,en,white dog,100.0,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,es,perro blanco,0.8617400527000427,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,fr,chien blanc,0.8508250713348389,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,it,cane bianco,0.866295337677002,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ko,하얀 개,0.8725164532661438,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,pt,cão branco,0.8364436626434326,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.7889952659606934,0.46876,0.1259,0.52166,0.5398200000000001
4679112,467913,6,206474,ru,белая собака,0.8585721254348755,24780,293293,234.38,0.45,260.83,269.91,0.4687599999999999,0.1259,0.52166,0.5398200000000001,0.46876,0.1258999999999999,0.52166,0.5398200000000001,test,375.0,500.0,coco_images/000000293293.jpg,refcoco+,0.8,0.46876,0.1259,0.52166,0.5398200000000001
3788452,378847,5,175102,cn,玻璃,0.8222588300704956,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7700323820114136,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,de,Glas,0.8229410648345947,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7988552212715149,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,du,glas,0.8313639163970947,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,en,glass,100.0,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,es,vidrio,0.8404909372329712,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,fr,verre,0.8324503898620605,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,it,vetro,0.8407257795333862,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,ko,유리,0.8121813535690308,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,pt,vidro,0.8250390291213989,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.7889952659606934,0.297296875,0.1266875,0.19425,0.16215625
3788452,378847,5,175102,ru,стекло,0.850290834903717,43407,506162,190.27,1.08,124.32,103.78,0.297296875,0.1266875,0.1942499999999999,0.16215625,0.2972968749999999,0.1266875,0.1942499999999999,0.16215625,test,480.0,640.0,coco_images/000000506162.jpg,refcoco,0.8,0.297296875,0.1266875,0.19425,0.16215625
4068601,406861,6,184963,cn,黑色车,0.806766152381897,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7700323820114136,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,de,schwarze Limousine,0.8518737554550171,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7988552212715149,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,du,zwart auto,0.849489688873291,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,en,black car,100.0,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,es,coche negro,0.866901159286499,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,fr,voiture noire,0.8545706272125244,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,it,macchina nera,0.8742966651916504,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,ko,블랙 카,0.8561902642250061,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,pt,car preto,0.8650965690612793,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.7889952659606934,0.25328125,0.523796875,0.449640625,0.378421875
4068601,406861,6,184963,ru,черный автомобиль,0.8640037775039673,3269,38558,54.6,335.23,287.77,242.19,0.2519791666666667,0.523796875,0.4496406249999999,0.3784218749999999,0.2504910714285714,0.523796875,0.4496406249999999,0.3784218749999999,test,640.0,427.0,coco_images/000000038558.jpg,refcoco+,0.8,0.25328125,0.523796875,0.449640625,0.378421875
2731181,273119,5,137910,cn,红色卡车,0.8397798538208008,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7700323820114136,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,de,roter LKW,0.8543476462364197,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7988552212715149,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,du,rode vrachtwagen,0.808204174041748,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,en,red truck,100.0,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,es,camión rojo,0.863937497138977,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,fr,camion rouge,0.8649023771286011,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,it,camion rosso,0.8618067502975464,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,ko,빨간 트럭,0.8725793361663818,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,pt,caminhão vermelho,0.8596490025520325,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.7889952659606934,0.06428125,0.422453125,0.2980625,0.239609375
2731181,273119,5,137910,ru,красный грузовик,0.8661711812019348,6215,71714,41.14,190.37,190.76,153.35,0.06428125,0.422453125,0.2980625,0.2396093749999999,0.06428125,0.422453125,0.2980624999999999,0.2396093749999999,val,480.0,640.0,coco_images/000000071714.jpg,refcoco,0.8,0.06428125,0.422453125,0.2980625,0.239609375
3402112,340213,5,161519,cn,大象,0.848206639289856,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7700323820114136,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,de,Elefant,0.8582242727279663,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7988552212715149,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,du,Olifant,0.8609976768493652,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,en,elephant,100.0,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,es,Elefante,0.8555232286453247,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,fr,éléphant,0.8525623083114624,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,it,Elefante,0.8555232286453247,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,ko,코끼리,0.8664402961730957,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,pt,elefante,0.861008882522583,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.7889952659606934,0.16796875,0.00225,0.5460625,0.7438125000000001
3402112,340213,5,161519,ru,слон,0.8579903841018677,29824,347048,0.0,1.44,349.48,476.04,0.1666666666666666,0.00225,0.5460625,0.7438125000000001,0.1651785714285714,0.00225,0.5460625,0.7438125,test,640.0,427.0,coco_images/000000347048.jpg,refcoco,0.8,0.16796875,0.00225,0.5460625,0.7438125000000001
3999722,399974,6,182526,cn,蓝色汽车,0.8099167346954346,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.7700323820114136,0.085953125,0.239609375,0.788765625,0.529203125
3999722,399974,6,182526,de,blaues Auto,0.8391628265380859,832,10229,55.01,73.35,504.81,338.69,0.085953125,0.2396093749999999,0.788765625,0.529203125,0.0859531249999999,0.2396093749999999,0.7887656249999999,0.5292031249999999,test,480.0,640.0,coco_images/000000010229.jpg,refcoco+,0.7988552212715149,0.085953125,0.239609375,0.788765625,0.529203125
