,expr_id,translation_id,dataset_id,object_id,language,text,score,object_id_old,image_id,x,y,w,h,x_480,y_480,w_480,h_480,x_224,y_224,w_224,h_224,split,height,width,image_path,name,threshold,x_256,y_256,w_256,h_256
58,5380982,538100,6,231170,pt,cara branco na TV,0.8285093903541565,49476,577725,239.33,169.44,264.21,197.21,0.373953125,0.4314166666666666,0.4128281249999999,0.308140625,0.373953125,0.4299285714285714,0.4128281249999999,0.308140625,test,426.0,640.0,coco_images/000000577725.jpg,refcoco+,0.7889952659606934,0.373953125,0.43271875,0.412828125,0.308140625
59,5380982,538100,6,231170,ru,белый парень на телевидении,0.8666715621948242,49476,577725,239.33,169.44,264.21,197.21,0.373953125,0.4314166666666666,0.4128281249999999,0.308140625,0.373953125,0.4299285714285714,0.4128281249999999,0.308140625,test,426.0,640.0,coco_images/000000577725.jpg,refcoco+,0.8,0.373953125,0.43271875,0.412828125,0.308140625
60,5132841,513285,6,222447,cn,蓝色衬衫女郎,0.7978560328483582,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.7700323820114136,0.12640625,0.480625,0.32021875,0.385953125
61,5132841,513285,6,222447,de,Frau mit blauer Bluse,0.8072124719619751,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.7988552212715149,0.12640625,0.480625,0.32021875,0.385953125
62,5132841,513285,6,222447,du,Dame in een blauw shirt,0.826938271522522,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
63,5132841,513285,6,222447,en,blue shirt lady,100.0,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
64,5132841,513285,6,222447,es,Mujer con camisa azul,0.8407522439956665,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
65,5132841,513285,6,222447,fr,Dame en chemise bleue,0.8327886462211609,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
66,5132841,513285,6,222447,it,Signora con camicia blu,0.8489465117454529,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
67,5132841,513285,6,222447,ko,파란색 셔츠를 입은 여자,0.8612660765647888,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
68,5132841,513285,6,222447,pt,Senhora com camisa azul,0.8342263698577881,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.7889952659606934,0.12640625,0.480625,0.32021875,0.385953125
69,5132841,513285,6,222447,ru,Женщина в голубой рубашке,0.8378287553787231,40753,477442,80.9,227.6,204.94,247.01,0.12640625,0.4806249999999999,0.3202187499999999,0.385953125,0.12640625,0.4806249999999999,0.32021875,0.3859531249999999,val,480.0,640.0,coco_images/000000477442.jpg,refcoco+,0.8,0.12640625,0.480625,0.32021875,0.385953125
70,5376972,537699,6,231028,cn,身着白色的老太太,0.8339717984199524,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.7700323820114136,0.47465625,0.245265625,0.11290625,0.519703125
71,5376972,537699,6,231028,de,alte Dame in Weiß,0.8163009881973267,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.7988552212715149,0.47465625,0.245265625,0.11290625,0.519703125
72,5376972,537699,6,231028,du,oude dame in wit,0.8566781282424927,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
73,5376972,537699,6,231028,en,old lady in white,100.0,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
74,5376972,537699,6,231028,es,señora mayor vestida de blanco,0.8699452877044678,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
75,5376972,537699,6,231028,fr,vieille dame en blanc,0.8384406566619873,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
76,5376972,537699,6,231028,it,vecchia signora in bianco,0.8544284105300903,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
77,5376972,537699,6,231028,ko,하얀 옷을 입은 늙은 여인,0.8701103925704956,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
78,5376972,537699,6,231028,pt,velha senhora de branco,0.7962332963943481,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.7889952659606934,0.47465625,0.245265625,0.11290625,0.519703125
79,5376972,537699,6,231028,ru,старушка в белом,0.8630166053771973,49334,576286,171.28,156.97,72.26,332.61,0.4759583333333333,0.245265625,0.11290625,0.519703125,0.4774464285714285,0.245265625,0.11290625,0.519703125,test,640.0,374.0,coco_images/000000576286.jpg,refcoco+,0.8,0.47465625,0.245265625,0.11290625,0.519703125
